#
# encoding-jis.txt
#

# US-ASCII

         JIS  EUC    SJIS W31J Unicode  UTF-16   UTF-8
-------- ---- ------ ---- ---- -------- -------- -------- ----
   67-06 6326 E3A6   E245 E245 U+7912   7912     E7A492   [礒]
   67-07 6327 E3A7   E246 E246 U+7911   7911     E7A491   [礑]
   67-08 6328 E3A8   E247 E247 U+7919   7919     E7A499   [礙]
   67-09 6329 E3A9   E248 E248 U+792C   792C     E7A4AC   [礬]
   67-10 632A E3AA   E249 E249 U+792B   792B     E7A4AB   [礫]
   67-11 632B E3AB   E24A E24A U+7940   7940     E7A580   [祀]
   67-12 632C E3AC   E24B E24B U+7960   7960     E7A5A0   [祠]
   67-13 632D E3AD   E24C E24C U+7957   7957     E7A597   [祗]
   67-14 632E E3AE   E24D E24D U+795F   795F     E7A59F   [祟]
   67-15 632F E3AF   E24E E24E U+795A   795A     E7A59A   [祚]
   67-16 6330 E3B0   E24F E24F U+7955   7955     E7A595   [祕]
   67-17 6331 E3B1   E250 E250 U+7953   7953     E7A593   [祓]
   67-18 6332 E3B2   E251 E251 U+797A   797A     E7A5BA   [祺]
   67-19 6333 E3B3   E252 E252 U+797F   797F     E7A5BF   [祿]
   67-20 6334 E3B4   E253 E253 U+798A   798A     E7A68A   [禊]
   67-21 6335 E3B5   E254 E254 U+799D   799D     E7A69D   [禝]
   67-22 6336 E3B6   E255 E255 U+79A7   79A7     E7A6A7   [禧]
   67-23 6337 E3B7   E256 E256 U+9F4B   9F4B     E9BD8B   [齋]
   67-24 6338 E3B8   E257 E257 U+79AA   79AA     E7A6AA   [禪]
   67-25 6339 E3B9   E258 E258 U+79AE   79AE     E7A6AE   [禮]
   67-26 633A E3BA   E259 E259 U+79B3   79B3     E7A6B3   [禳]
   67-27 633B E3BB   E25A E25A U+79B9   79B9     E7A6B9   [禹]
   67-28 633C E3BC   E25B E25B U+79BA   79BA     E7A6BA   [禺]
   67-29 633D E3BD   E25C E25C U+79C9   79C9     E7A789   [秉]
   67-30 633E E3BE   E25D E25D U+79D5   79D5     E7A795   [秕]
   67-31 633F E3BF   E25E E25E U+79E7   79E7     E7A7A7   [秧]
   67-32 6340 E3C0   E25F E25F U+79EC   79EC     E7A7AC   [秬]
   67-33 6341 E3C1   E260 E260 U+79E1   79E1     E7A7A1   [秡]
   67-34 6342 E3C2   E261 E261 U+79E3   79E3     E7A7A3   [秣]
   67-35 6343 E3C3   E262 E262 U+7A08   7A08     E7A888   [稈]
   67-36 6344 E3C4   E263 E263 U+7A0D   7A0D     E7A88D   [稍]
   67-37 6345 E3C5   E264 E264 U+7A18   7A18     E7A898   [稘]
   67-38 6346 E3C6   E265 E265 U+7A19   7A19     E7A899   [稙]
   67-39 6347 E3C7   E266 E266 U+7A20   7A20     E7A8A0   [稠]
   67-40 6348 E3C8   E267 E267 U+7A1F   7A1F     E7A89F   [稟]
   67-41 6349 E3C9   E268 E268 U+7980   7980     E7A680   [禀]
   67-42 634A E3CA   E269 E269 U+7A31   7A31     E7A8B1   [稱]
   67-43 634B E3CB   E26A E26A U+7A3B   7A3B     E7A8BB   [稻]
   67-44 634C E3CC   E26B E26B U+7A3E   7A3E     E7A8BE   [稾]
   67-45 634D E3CD   E26C E26C U+7A37   7A37     E7A8B7   [稷]
   67-46 634E E3CE   E26D E26D U+7A43   7A43     E7A983   [穃]
   67-47 634F E3CF   E26E E26E U+7A57   7A57     E7A997   [穗]
   67-48 6350 E3D0   E26F E26F U+7A49   7A49     E7A989   [穉]
   67-49 6351 E3D1   E270 E270 U+7A61   7A61     E7A9A1   [穡]
   67-50 6352 E3D2   E271 E271 U+7A62   7A62     E7A9A2   [穢]
   67-51 6353 E3D3   E272 E272 U+7A69   7A69     E7A9A9   [穩]
   67-52 6354 E3D4   E273 E273 U+9F9D   9F9D     E9BE9D   [龝]
   67-53 6355 E3D5   E274 E274 U+7A70   7A70     E7A9B0   [穰]
   67-54 6356 E3D6   E275 E275 U+7A79   7A79     E7A9B9   [穹]
   67-55 6357 E3D7   E276 E276 U+7A7D   7A7D     E7A9BD   [穽]
   67-56 6358 E3D8   E277 E277 U+7A88   7A88     E7AA88   [窈]
   67-57 6359 E3D9   E278 E278 U+7A97   7A97     E7AA97   [窗]
   67-58 635A E3DA   E279 E279 U+7A95   7A95     E7AA95   [窕]
   67-59 635B E3DB   E27A E27A U+7A98   7A98     E7AA98   [窘]
   67-60 635C E3DC   E27B E27B U+7A96   7A96     E7AA96   [窖]
   67-61 635D E3DD   E27C E27C U+7AA9   7AA9     E7AAA9   [窩]
   67-62 635E E3DE   E27D E27D U+7AC8   7AC8     E7AB88   [竈]
   67-63 635F E3DF   E27E E27E U+7AB0   7AB0     E7AAB0   [窰]
   67-64 6360 E3E0   E280 E280 U+7AB6   7AB6     E7AAB6   [窶]
   67-65 6361 E3E1   E281 E281 U+7AC5   7AC5     E7AB85   [竅]
   67-66 6362 E3E2   E282 E282 U+7AC4   7AC4     E7AB84   [竄]
   67-67 6363 E3E3   E283 E283 U+7ABF   7ABF     E7AABF   [窿]
   67-68 6364 E3E4   E284 E284 U+9083   9083     E98283   [邃]
   67-69 6365 E3E5   E285 E285 U+7AC7   7AC7     E7AB87   [竇]
   67-70 6366 E3E6   E286 E286 U+7ACA   7ACA     E7AB8A   [竊]
   67-71 6367 E3E7   E287 E287 U+7ACD   7ACD     E7AB8D   [竍]
   67-72 6368 E3E8   E288 E288 U+7ACF   7ACF     E7AB8F   [竏]
   67-73 6369 E3E9   E289 E289 U+7AD5   7AD5     E7AB95   [竕]
   67-74 636A E3EA   E28A E28A U+7AD3   7AD3     E7AB93   [竓]
   67-75 636B E3EB   E28B E28B U+7AD9   7AD9     E7AB99   [站]
   67-76 636C E3EC   E28C E28C U+7ADA   7ADA     E7AB9A   [竚]
   67-77 636D E3ED   E28D E28D U+7ADD   7ADD     E7AB9D   [竝]
   67-78 636E E3EE   E28E E28E U+7AE1   7AE1     E7ABA1   [竡]
   67-79 636F E3EF   E28F E28F U+7AE2   7AE2     E7ABA2   [竢]
   67-80 6370 E3F0   E290 E290 U+7AE6   7AE6     E7ABA6   [竦]
   67-81 6371 E3F1   E291 E291 U+7AED   7AED     E7ABAD   [竭]
   67-82 6372 E3F2   E292 E292 U+7AF0   7AF0     E7ABB0   [竰]
   67-83 6373 E3F3   E293 E293 U+7B02   7B02     E7AC82   [笂]
   67-84 6374 E3F4   E294 E294 U+7B0F   7B0F     E7AC8F   [笏]
   67-85 6375 E3F5   E295 E295 U+7B0A   7B0A     E7AC8A   [笊]
   67-86 6376 E3F6   E296 E296 U+7B06   7B06     E7AC86   [笆]
   67-87 6377 E3F7   E297 E297 U+7B33   7B33     E7ACB3   [笳]
   67-88 6378 E3F8   E298 E298 U+7B18   7B18     E7AC98   [笘]
   67-89 6379 E3F9   E299 E299 U+7B19   7B19     E7AC99   [笙]
   67-90 637A E3FA   E29A E29A U+7B1E   7B1E     E7AC9E   [笞]
   67-91 637B E3FB   E29B E29B U+7B35   7B35     E7ACB5   [笵]
   67-92 637C E3FC   E29C E29C U+7B28   7B28     E7ACA8   [笨]
   67-93 637D E3FD   E29D E29D U+7B36   7B36     E7ACB6   [笶]
   67-94 637E E3FE   E29E E29E U+7B50   7B50     E7AD90   [筐]
-------- ---- ------ ---- ---- -------- -------- -------- ----
   68-01 6421 E4A1   E29F E29F U+7B7A   7B7A     E7ADBA   [筺]
   68-02 6422 E4A2   E2A0 E2A0 U+7B04   7B04     E7AC84   [笄]
   68-03 6423 E4A3   E2A1 E2A1 U+7B4D   7B4D     E7AD8D   [筍]
   68-04 6424 E4A4   E2A2 E2A2 U+7B0B   7B0B     E7AC8B   [笋]
   68-05 6425 E4A5   E2A3 E2A3 U+7B4C   7B4C     E7AD8C   [筌]
   68-06 6426 E4A6   E2A4 E2A4 U+7B45   7B45     E7AD85   [筅]
   68-07 6427 E4A7   E2A5 E2A5 U+7B75   7B75     E7ADB5   [筵]
   68-08 6428 E4A8   E2A6 E2A6 U+7B65   7B65     E7ADA5   [筥]
   68-09 6429 E4A9   E2A7 E2A7 U+7B74   7B74     E7ADB4   [筴]
   68-10 642A E4AA   E2A8 E2A8 U+7B67   7B67     E7ADA7   [筧]
   68-11 642B E4AB   E2A9 E2A9 U+7B70   7B70     E7ADB0   [筰]
   68-12 642C E4AC   E2AA E2AA U+7B71   7B71     E7ADB1   [筱]
   68-13 642D E4AD   E2AB E2AB U+7B6C   7B6C     E7ADAC   [筬]
   68-14 642E E4AE   E2AC E2AC U+7B6E   7B6E     E7ADAE   [筮]
   68-15 642F E4AF   E2AD E2AD U+7B9D   7B9D     E7AE9D   [箝]
   68-16 6430 E4B0   E2AE E2AE U+7B98   7B98     E7AE98   [箘]
   68-17 6431 E4B1   E2AF E2AF U+7B9F   7B9F     E7AE9F   [箟]
   68-18 6432 E4B2   E2B0 E2B0 U+7B8D   7B8D     E7AE8D   [箍]
   68-19 6433 E4B3   E2B1 E2B1 U+7B9C   7B9C     E7AE9C   [箜]
   68-20 6434 E4B4   E2B2 E2B2 U+7B9A   7B9A     E7AE9A   [箚]
   68-21 6435 E4B5   E2B3 E2B3 U+7B8B   7B8B     E7AE8B   [箋]
   68-22 6436 E4B6   E2B4 E2B4 U+7B92   7B92     E7AE92   [箒]
   68-23 6437 E4B7   E2B5 E2B5 U+7B8F   7B8F     E7AE8F   [箏]
   68-24 6438 E4B8   E2B6 E2B6 U+7B5D   7B5D     E7AD9D   [筝]
   68-25 6439 E4B9   E2B7 E2B7 U+7B99   7B99     E7AE99   [箙]
   68-26 643A E4BA   E2B8 E2B8 U+7BCB   7BCB     E7AF8B   [篋]
   68-27 643B E4BB   E2B9 E2B9 U+7BC1   7BC1     E7AF81   [篁]
   68-28 643C E4BC   E2BA E2BA U+7BCC   7BCC     E7AF8C   [篌]
   68-29 643D E4BD   E2BB E2BB U+7BCF   7BCF     E7AF8F   [篏]
   68-30 643E E4BE   E2BC E2BC U+7BB4   7BB4     E7AEB4   [箴]
   68-31 643F E4BF   E2BD E2BD U+7BC6   7BC6     E7AF86   [篆]
   68-32 6440 E4C0   E2BE E2BE U+7BDD   7BDD     E7AF9D   [篝]
   68-33 6441 E4C1   E2BF E2BF U+7BE9   7BE9     E7AFA9   [篩]
   68-34 6442 E4C2   E2C0 E2C0 U+7C11   7C11     E7B091   [簑]
   68-35 6443 E4C3   E2C1 E2C1 U+7C14   7C14     E7B094   [簔]
   68-36 6444 E4C4   E2C2 E2C2 U+7BE6   7BE6     E7AFA6   [篦]
   68-37 6445 E4C5   E2C3 E2C3 U+7BE5   7BE5     E7AFA5   [篥]
   68-38 6446 E4C6   E2C4 E2C4 U+7C60   7C60     E7B1A0   [籠]
   68-39 6447 E4C7   E2C5 E2C5 U+7C00   7C00     E7B080   [簀]
   68-40 6448 E4C8   E2C6 E2C6 U+7C07   7C07     E7B087   [簇]
   68-41 6449 E4C9   E2C7 E2C7 U+7C13   7C13     E7B093   [簓]
   68-42 644A E4CA   E2C8 E2C8 U+7BF3   7BF3     E7AFB3   [篳]
   68-43 644B E4CB   E2C9 E2C9 U+7BF7   7BF7     E7AFB7   [篷]
   68-44 644C E4CC   E2CA E2CA U+7C17   7C17     E7B097   [簗]
   68-45 644D E4CD   E2CB E2CB U+7C0D   7C0D     E7B08D   [簍]
   68-46 644E E4CE   E2CC E2CC U+7BF6   7BF6     E7AFB6   [篶]
   68-47 644F E4CF   E2CD E2CD U+7C23   7C23     E7B0A3   [簣]
   68-48 6450 E4D0   E2CE E2CE U+7C27   7C27     E7B0A7   [簧]
   68-49 6451 E4D1   E2CF E2CF U+7C2A   7C2A     E7B0AA   [簪]
   68-50 6452 E4D2   E2D0 E2D0 U+7C1F   7C1F     E7B09F   [簟]
   68-51 6453 E4D3   E2D1 E2D1 U+7C37   7C37     E7B0B7   [簷]
   68-52 6454 E4D4   E2D2 E2D2 U+7C2B   7C2B     E7B0AB   [簫]
   68-53 6455 E4D5   E2D3 E2D3 U+7C3D   7C3D     E7B0BD   [簽]
   68-54 6456 E4D6   E2D4 E2D4 U+7C4C   7C4C     E7B18C   [籌]
   68-55 6457 E4D7   E2D5 E2D5 U+7C43   7C43     E7B183   [籃]
   68-56 6458 E4D8   E2D6 E2D6 U+7C54   7C54     E7B194   [籔]
   68-57 6459 E4D9   E2D7 E2D7 U+7C4F   7C4F     E7B18F   [籏]
   68-58 645A E4DA   E2D8 E2D8 U+7C40   7C40     E7B180   [籀]
   68-59 645B E4DB   E2D9 E2D9 U+7C50   7C50     E7B190   [籐]
   68-60 645C E4DC   E2DA E2DA U+7C58   7C58     E7B198   [籘]
   68-61 645D E4DD   E2DB E2DB U+7C5F   7C5F     E7B19F   [籟]
   68-62 645E E4DE   E2DC E2DC U+7C64   7C64     E7B1A4   [籤]
   68-63 645F E4DF   E2DD E2DD U+7C56   7C56     E7B196   [籖]
   68-64 6460 E4E0   E2DE E2DE U+7C65   7C65     E7B1A5   [籥]
   68-65 6461 E4E1   E2DF E2DF U+7C6C   7C6C     E7B1AC   [籬]
   68-66 6462 E4E2   E2E0 E2E0 U+7C75   7C75     E7B1B5   [籵]
   68-67 6463 E4E3   E2E1 E2E1 U+7C83   7C83     E7B283   [粃]
   68-68 6464 E4E4   E2E2 E2E2 U+7C90   7C90     E7B290   [粐]
   68-69 6465 E4E5   E2E3 E2E3 U+7CA4   7CA4     E7B2A4   [粤]
   68-70 6466 E4E6   E2E4 E2E4 U+7CAD   7CAD     E7B2AD   [粭]
   68-71 6467 E4E7   E2E5 E2E5 U+7CA2   7CA2     E7B2A2   [粢]
   68-72 6468 E4E8   E2E6 E2E6 U+7CAB   7CAB     E7B2AB   [粫]
   68-73 6469 E4E9   E2E7 E2E7 U+7CA1   7CA1     E7B2A1   [粡]
   68-74 646A E4EA   E2E8 E2E8 U+7CA8   7CA8     E7B2A8   [粨]
   68-75 646B E4EB   E2E9 E2E9 U+7CB3   7CB3     E7B2B3   [粳]
   68-76 646C E4EC   E2EA E2EA U+7CB2   7CB2     E7B2B2   [粲]
   68-77 646D E4ED   E2EB E2EB U+7CB1   7CB1     E7B2B1   [粱]
   68-78 646E E4EE   E2EC E2EC U+7CAE   7CAE     E7B2AE   [粮]
   68-79 646F E4EF   E2ED E2ED U+7CB9   7CB9     E7B2B9   [粹]
   68-80 6470 E4F0   E2EE E2EE U+7CBD   7CBD     E7B2BD   [粽]
   68-81 6471 E4F1   E2EF E2EF U+7CC0   7CC0     E7B380   [糀]
   68-82 6472 E4F2   E2F0 E2F0 U+7CC5   7CC5     E7B385   [糅]
   68-83 6473 E4F3   E2F1 E2F1 U+7CC2   7CC2     E7B382   [糂]
   68-84 6474 E4F4   E2F2 E2F2 U+7CD8   7CD8     E7B398   [糘]
   68-85 6475 E4F5   E2F3 E2F3 U+7CD2   7CD2     E7B392   [糒]
   68-86 6476 E4F6   E2F4 E2F4 U+7CDC   7CDC     E7B39C   [糜]
   68-87 6477 E4F7   E2F5 E2F5 U+7CE2   7CE2     E7B3A2   [糢]
   68-88 6478 E4F8   E2F6 E2F6 U+9B3B   9B3B     E9ACBB   [鬻]
   68-89 6479 E4F9   E2F7 E2F7 U+7CEF   7CEF     E7B3AF   [糯]
   68-90 647A E4FA   E2F8 E2F8 U+7CF2   7CF2     E7B3B2   [糲]
   68-91 647B E4FB   E2F9 E2F9 U+7CF4   7CF4     E7B3B4   [糴]
   68-92 647C E4FC   E2FA E2FA U+7CF6   7CF6     E7B3B6   [糶]
   68-93 647D E4FD   E2FB E2FB U+7CFA   7CFA     E7B3BA   [糺]
   68-94 647E E4FE   E2FC E2FC U+7D06   7D06     E7B486   [紆]
-------- ---- ------ ---- ---- -------- -------- -------- ----
   69-01 6521 E5A1   E340 E340 U+7D02   7D02     E7B482   [紂]
   69-02 6522 E5A2   E341 E341 U+7D1C   7D1C     E7B49C   [紜]
   69-03 6523 E5A3   E342 E342 U+7D15   7D15     E7B495   [紕]
   69-04 6524 E5A4   E343 E343 U+7D0A   7D0A     E7B48A   [紊]
   69-05 6525 E5A5   E344 E344 U+7D45   7D45     E7B585   [絅]
   69-06 6526 E5A6   E345 E345 U+7D4B   7D4B     E7B58B   [絋]
   69-07 6527 E5A7   E346 E346 U+7D2E   7D2E     E7B4AE   [紮]
   69-08 6528 E5A8   E347 E347 U+7D32   7D32     E7B4B2   [紲]
   69-09 6529 E5A9   E348 E348 U+7D3F   7D3F     E7B4BF   [紿]
   69-10 652A E5AA   E349 E349 U+7D35   7D35     E7B4B5   [紵]
   69-11 652B E5AB   E34A E34A U+7D46   7D46     E7B586   [絆]
   69-12 652C E5AC   E34B E34B U+7D73   7D73     E7B5B3   [絳]
   69-13 652D E5AD   E34C E34C U+7D56   7D56     E7B596   [絖]
   69-14 652E E5AE   E34D E34D U+7D4E   7D4E     E7B58E   [絎]
   69-15 652F E5AF   E34E E34E U+7D72   7D72     E7B5B2   [絲]
   69-16 6530 E5B0   E34F E34F U+7D68   7D68     E7B5A8   [絨]
   69-17 6531 E5B1   E350 E350 U+7D6E   7D6E     E7B5AE   [絮]
   69-18 6532 E5B2   E351 E351 U+7D4F   7D4F     E7B58F   [絏]
   69-19 6533 E5B3   E352 E352 U+7D63   7D63     E7B5A3   [絣]
   69-20 6534 E5B4   E353 E353 U+7D93   7D93     E7B693   [經]
   69-21 6535 E5B5   E354 E354 U+7D89   7D89     E7B689   [綉]
   69-22 6536 E5B6   E355 E355 U+7D5B   7D5B     E7B59B   [絛]
   69-23 6537 E5B7   E356 E356 U+7D8F   7D8F     E7B68F   [綏]
   69-24 6538 E5B8   E357 E357 U+7D7D   7D7D     E7B5BD   [絽]
   69-25 6539 E5B9   E358 E358 U+7D9B   7D9B     E7B69B   [綛]
   69-26 653A E5BA   E359 E359 U+7DBA   7DBA     E7B6BA   [綺]
   69-27 653B E5BB   E35A E35A U+7DAE   7DAE     E7B6AE   [綮]
   69-28 653C E5BC   E35B E35B U+7DA3   7DA3     E7B6A3   [綣]
   69-29 653D E5BD   E35C E35C U+7DB5   7DB5     E7B6B5   [綵]
   69-30 653E E5BE   E35D E35D U+7DC7   7DC7     E7B787   [緇]
   69-31 653F E5BF   E35E E35E U+7DBD   7DBD     E7B6BD   [綽]
   69-32 6540 E5C0   E35F E35F U+7DAB   7DAB     E7B6AB   [綫]
   69-33 6541 E5C1   E360 E360 U+7E3D   7E3D     E7B8BD   [總]
   69-34 6542 E5C2   E361 E361 U+7DA2   7DA2     E7B6A2   [綢]
   69-35 6543 E5C3   E362 E362 U+7DAF   7DAF     E7B6AF   [綯]
   69-36 6544 E5C4   E363 E363 U+7DDC   7DDC     E7B79C   [緜]
   69-37 6545 E5C5   E364 E364 U+7DB8   7DB8     E7B6B8   [綸]
   69-38 6546 E5C6   E365 E365 U+7D9F   7D9F     E7B69F   [綟]
   69-39 6547 E5C7   E366 E366 U+7DB0   7DB0     E7B6B0   [綰]
   69-40 6548 E5C8   E367 E367 U+7DD8   7DD8     E7B798   [緘]
   69-41 6549 E5C9   E368 E368 U+7DDD   7DDD     E7B79D   [緝]
   69-42 654A E5CA   E369 E369 U+7DE4   7DE4     E7B7A4   [緤]
   69-43 654B E5CB   E36A E36A U+7DDE   7DDE     E7B79E   [緞]
   69-44 654C E5CC   E36B E36B U+7DFB   7DFB     E7B7BB   [緻]
   69-45 654D E5CD   E36C E36C U+7DF2   7DF2     E7B7B2   [緲]
   69-46 654E E5CE   E36D E36D U+7DE1   7DE1     E7B7A1   [緡]
   69-47 654F E5CF   E36E E36E U+7E05   7E05     E7B885   [縅]
   69-48 6550 E5D0   E36F E36F U+7E0A   7E0A     E7B88A   [縊]
   69-49 6551 E5D1   E370 E370 U+7E23   7E23     E7B8A3   [縣]
   69-50 6552 E5D2   E371 E371 U+7E21   7E21     E7B8A1   [縡]
   69-51 6553 E5D3   E372 E372 U+7E12   7E12     E7B892   [縒]
   69-52 6554 E5D4   E373 E373 U+7E31   7E31     E7B8B1   [縱]
   69-53 6555 E5D5   E374 E374 U+7E1F   7E1F     E7B89F   [縟]
   69-54 6556 E5D6   E375 E375 U+7E09   7E09     E7B889   [縉]
   69-55 6557 E5D7   E376 E376 U+7E0B   7E0B     E7B88B   [縋]
   69-56 6558 E5D8   E377 E377 U+7E22   7E22     E7B8A2   [縢]
   69-57 6559 E5D9   E378 E378 U+7E46   7E46     E7B986   [繆]
   69-58 655A E5DA   E379 E379 U+7E66   7E66     E7B9A6   [繦]
   69-59 655B E5DB   E37A E37A U+7E3B   7E3B     E7B8BB   [縻]
   69-60 655C E5DC   E37B E37B U+7E35   7E35     E7B8B5   [縵]
   69-61 655D E5DD   E37C E37C U+7E39   7E39     E7B8B9   [縹]
   69-62 655E E5DE   E37D E37D U+7E43   7E43     E7B983   [繃]
   69-63 655F E5DF   E37E E37E U+7E37   7E37     E7B8B7   [縷]
   69-64 6560 E5E0   E380 E380 U+7E32   7E32     E7B8B2   [縲]
   69-65 6561 E5E1   E381 E381 U+7E3A   7E3A     E7B8BA   [縺]
   69-66 6562 E5E2   E382 E382 U+7E67   7E67     E7B9A7   [繧]
   69-67 6563 E5E3   E383 E383 U+7E5D   7E5D     E7B99D   [繝]
   69-68 6564 E5E4   E384 E384 U+7E56   7E56     E7B996   [繖]
   69-69 6565 E5E5   E385 E385 U+7E5E   7E5E     E7B99E   [繞]
   69-70 6566 E5E6   E386 E386 U+7E59   7E59     E7B999   [繙]
   69-71 6567 E5E7   E387 E387 U+7E5A   7E5A     E7B99A   [繚]
   69-72 6568 E5E8   E388 E388 U+7E79   7E79     E7B9B9   [繹]
   69-73 6569 E5E9   E389 E389 U+7E6A   7E6A     E7B9AA   [繪]
   69-74 656A E5EA   E38A E38A U+7E69   7E69     E7B9A9   [繩]
   69-75 656B E5EB   E38B E38B U+7E7C   7E7C     E7B9BC   [繼]
   69-76 656C E5EC   E38C E38C U+7E7B   7E7B     E7B9BB   [繻]
   69-77 656D E5ED   E38D E38D U+7E83   7E83     E7BA83   [纃]
   69-78 656E E5EE   E38E E38E U+7DD5   7DD5     E7B795   [緕]
   69-79 656F E5EF   E38F E38F U+7E7D   7E7D     E7B9BD   [繽]
   69-80 6570 E5F0   E390 E390 U+8FAE   8FAE     E8BEAE   [辮]
   69-81 6571 E5F1   E391 E391 U+7E7F   7E7F     E7B9BF   [繿]
   69-82 6572 E5F2   E392 E392 U+7E88   7E88     E7BA88   [纈]
   69-83 6573 E5F3   E393 E393 U+7E89   7E89     E7BA89   [纉]
   69-84 6574 E5F4   E394 E394 U+7E8C   7E8C     E7BA8C   [續]
   69-85 6575 E5F5   E395 E395 U+7E92   7E92     E7BA92   [纒]
   69-86 6576 E5F6   E396 E396 U+7E90   7E90     E7BA90   [纐]
   69-87 6577 E5F7   E397 E397 U+7E93   7E93     E7BA93   [纓]
   69-88 6578 E5F8   E398 E398 U+7E94   7E94     E7BA94   [纔]
   69-89 6579 E5F9   E399 E399 U+7E96   7E96     E7BA96   [纖]
   69-90 657A E5FA   E39A E39A U+7E8E   7E8E     E7BA8E   [纎]
   69-91 657B E5FB   E39B E39B U+7E9B   7E9B     E7BA9B   [纛]
   69-92 657C E5FC   E39C E39C U+7E9C   7E9C     E7BA9C   [纜]
   69-93 657D E5FD   E39D E39D U+7F38   7F38     E7BCB8   [缸]
   69-94 657E E5FE   E39E E39E U+7F3A   7F3A     E7BCBA   [缺]
-------- ---- ------ ---- ---- -------- -------- -------- ----
   70-01 6621 E6A1   E39F E39F U+7F45   7F45     E7BD85   [罅]
   70-02 6622 E6A2   E3A0 E3A0 U+7F4C   7F4C     E7BD8C   [罌]
   70-03 6623 E6A3   E3A1 E3A1 U+7F4D   7F4D     E7BD8D   [罍]
   70-04 6624 E6A4   E3A2 E3A2 U+7F4E   7F4E     E7BD8E   [罎]
   70-05 6625 E6A5   E3A3 E3A3 U+7F50   7F50     E7BD90   [罐]
   70-06 6626 E6A6   E3A4 E3A4 U+7F51   7F51     E7BD91   [网]
   70-07 6627 E6A7   E3A5 E3A5 U+7F55   7F55     E7BD95   [罕]
   70-08 6628 E6A8   E3A6 E3A6 U+7F54   7F54     E7BD94   [罔]
   70-09 6629 E6A9   E3A7 E3A7 U+7F58   7F58     E7BD98   [罘]
   70-10 662A E6AA   E3A8 E3A8 U+7F5F   7F5F     E7BD9F   [罟]
   70-11 662B E6AB   E3A9 E3A9 U+7F60   7F60     E7BDA0   [罠]
   70-12 662C E6AC   E3AA E3AA U+7F68   7F68     E7BDA8   [罨]
   70-13 662D E6AD   E3AB E3AB U+7F69   7F69     E7BDA9   [罩]
   70-14 662E E6AE   E3AC E3AC U+7F67   7F67     E7BDA7   [罧]
   70-15 662F E6AF   E3AD E3AD U+7F78   7F78     E7BDB8   [罸]
   70-16 6630 E6B0   E3AE E3AE U+7F82   7F82     E7BE82   [羂]
   70-17 6631 E6B1   E3AF E3AF U+7F86   7F86     E7BE86   [羆]
   70-18 6632 E6B2   E3B0 E3B0 U+7F83   7F83     E7BE83   [羃]
   70-19 6633 E6B3   E3B1 E3B1 U+7F88   7F88     E7BE88   [羈]
   70-20 6634 E6B4   E3B2 E3B2 U+7F87   7F87     E7BE87   [羇]
   70-21 6635 E6B5   E3B3 E3B3 U+7F8C   7F8C     E7BE8C   [羌]
   70-22 6636 E6B6   E3B4 E3B4 U+7F94   7F94     E7BE94   [羔]
   70-23 6637 E6B7   E3B5 E3B5 U+7F9E   7F9E     E7BE9E   [羞]
   70-24 6638 E6B8   E3B6 E3B6 U+7F9D   7F9D     E7BE9D   [羝]
   70-25 6639 E6B9   E3B7 E3B7 U+7F9A   7F9A     E7BE9A   [羚]
   70-26 663A E6BA   E3B8 E3B8 U+7FA3   7FA3     E7BEA3   [羣]
   70-27 663B E6BB   E3B9 E3B9 U+7FAF   7FAF     E7BEAF   [羯]
   70-28 663C E6BC   E3BA E3BA U+7FB2   7FB2     E7BEB2   [羲]
   70-29 663D E6BD   E3BB E3BB U+7FB9   7FB9     E7BEB9   [羹]
   70-30 663E E6BE   E3BC E3BC U+7FAE   7FAE     E7BEAE   [羮]
   70-31 663F E6BF   E3BD E3BD U+7FB6   7FB6     E7BEB6   [羶]
   70-32 6640 E6C0   E3BE E3BE U+7FB8   7FB8     E7BEB8   [羸]
   70-33 6641 E6C1   E3BF E3BF U+8B71   8B71     E8ADB1   [譱]
   70-34 6642 E6C2   E3C0 E3C0 U+7FC5   7FC5     E7BF85   [翅]
   70-35 6643 E6C3   E3C1 E3C1 U+7FC6   7FC6     E7BF86   [翆]
   70-36 6644 E6C4   E3C2 E3C2 U+7FCA   7FCA     E7BF8A   [翊]
   70-37 6645 E6C5   E3C3 E3C3 U+7FD5   7FD5     E7BF95   [翕]
   70-38 6646 E6C6   E3C4 E3C4 U+7FD4   7FD4     E7BF94   [翔]
   70-39 6647 E6C7   E3C5 E3C5 U+7FE1   7FE1     E7BFA1   [翡]
   70-40 6648 E6C8   E3C6 E3C6 U+7FE6   7FE6     E7BFA6   [翦]
   70-41 6649 E6C9   E3C7 E3C7 U+7FE9   7FE9     E7BFA9   [翩]
   70-42 664A E6CA   E3C8 E3C8 U+7FF3   7FF3     E7BFB3   [翳]
   70-43 664B E6CB   E3C9 E3C9 U+7FF9   7FF9     E7BFB9   [翹]
   70-44 664C E6CC   E3CA E3CA U+98DC   98DC     E9A39C   [飜]
   70-45 664D E6CD   E3CB E3CB U+8006   8006     E88086   [耆]
   70-46 664E E6CE   E3CC E3CC U+8004   8004     E88084   [耄]
   70-47 664F E6CF   E3CD E3CD U+800B   800B     E8808B   [耋]
   70-48 6650 E6D0   E3CE E3CE U+8012   8012     E88092   [耒]
   70-49 6651 E6D1   E3CF E3CF U+8018   8018     E88098   [耘]
   70-50 6652 E6D2   E3D0 E3D0 U+8019   8019     E88099   [耙]
