#
# encoding-csv3.txt
#
 
# 文字区分:
# No 規格等         補足情報   
# -- -------------- -----------
#  0 制御文字       制御文字   
#  1 ASCII          BasicJ     
#  2 JIS X 0201     互換文字   
#  3 JIS X 0208     NEC特殊文字
#  4 JIS X 0213 1面 IBM拡張文字
#  5 JIS X 0213 2面 その他BMP  
#  6 JIS X 0212     追加面     
#  7 ベンダー外字   結合文字   
#  9 未定義         結合文字列 
 
# 詳細区分:
# No Unicode      正規化       規格等       水準         Windows-31J        法令等        
# -- ------------ ------------ ------------ ------------ ------------------ --------------
#  0 -            変換なし     制御文字     非漢字       制御文字           非漢字        
#  1 基本多言語面 NFDで変換    ASCII        第1水準漢字  ASCII              常用漢字      
#  2 追加面       NFKCで変換   JIS X 0201   第2水準漢字  JIS X 0201         常用漢字(旧字)
#  3 結合文字     半角・全角形 JIS X 0208   第3水準漢字  JIS X 0208         人名用漢字(二)
#  4 結合文字列   NFCで変換    JIS X 0213   第4水準漢字  NEC特殊文字        人名用漢字(一)
#  5 -            -            JIS X 0212   補助漢字     NEC選定IBM拡張文字 表外漢字(印標)
#  6 -            -            -            -            IBM拡張文字        表外漢字(簡慣)
#  7 Decodeのみ可 -            ベンダー外字 ベンダー外字 Encodeのみ可       その他        
#  8 ユーザー外字 ユーザー外字 ユーザー外字 ユーザー外字 ユーザー外字       ユーザー外字  
#  9 未定義       未定義       未定義       未定義       未定義             未定義        
 
# ASCII
 
768E    ,31,103237,[皎]
7696    ,31,103237,[皖]
7693    ,31,103234,[皓]
7699    ,31,103237,[皙]
769A    ,31,103237,[皚]
76B0    ,31,103237,[皰]
76B4    ,31,103237,[皴]
76B8    ,31,103237,[皸]
76B9    ,31,103237,[皹]
76BA    ,31,103235,[皺]
76C2    ,31,103235,[盂]
76CD    ,31,103237,[盍]
76D6    ,31,103237,[盖]
76D2    ,31,103237,[盒]
76DE    ,31,103237,[盞]
76E1    ,31,103233,[盡] -> [尽] (新字体)
76E5    ,31,103237,[盥]
76E7    ,31,103237,[盧]
76EA    ,31,103237,[盪]
862F    ,31,103237,[蘯]
76FB    ,31,103237,[盻]
7708    ,31,103237,[眈]
7707    ,31,103237,[眇]
7704    ,31,103237,[眄]
7729    ,31,103235,[眩]
7724    ,31,103237,[眤]
771E    ,31,103233,[眞] -> [真] (新字体)
7725    ,31,103237,[眥]
7726    ,31,103237,[眦]
771B    ,31,103237,[眛]
7737    ,31,103237,[眷]
7738    ,31,103234,[眸]
7747    ,31,103237,[睇]
775A    ,31,103237,[睚]
7768    ,31,103235,[睨]
776B    ,31,103235,[睫]
775B    ,31,103237,[睛]
7765    ,31,103237,[睥]
777F    ,31,103237,[睿]
777E    ,31,103235,[睾]
7779    ,31,103237,[睹]
778E    ,31,103237,[瞎]
778B    ,31,103237,[瞋]
7791    ,31,103235,[瞑]
77A0    ,31,103237,[瞠]
779E    ,31,103235,[瞞]
77B0    ,31,103235,[瞰]
77B6    ,31,103237,[瞶]
77B9    ,31,103237,[瞹]
77BF    ,31,103237,[瞿]
77BC    ,31,103235,[瞼]
77BD    ,31,103237,[瞽]
77BB    ,31,103237,[瞻]
77C7    ,31,103237,[矇]
77CD    ,31,103237,[矍]
77D7    ,31,103237,[矗]
77DA    ,31,103237,[矚]
77DC    ,31,103237,[矜]
77E3    ,31,103237,[矣]
77EE    ,31,103237,[矮]
77FC    ,31,103237,[矼]
780C    ,31,103237,[砌]
7812    ,31,103235,[砒]
7926    ,31,103237,[礦] -> [砿] (JIS78)
7820    ,31,103237,[砠]
792A    ,31,103237,[礪] -> [砺] (JIS78)
7845    ,31,103237,[硅]
788E    ,31,103233,[碎] -> [砕] (新字体)
7874    ,31,103237,[硴]
7886    ,31,103237,[碆]
787C    ,31,103237,[硼]
789A    ,31,103237,[碚]
788C    ,31,103237,[碌]
78A3    ,31,103237,[碣]
78B5    ,31,103237,[碵]
78AA    ,31,103237,[碪]
78AF    ,31,103237,[碯]
78D1    ,31,103237,[磑]
78C6    ,31,103237,[磆]
78CB    ,31,103235,[磋]
78D4    ,31,103237,[磔]
78BE    ,31,103237,[碾]
78BC    ,31,103237,[碼]
78C5    ,31,103237,[磅]
78CA    ,31,103237,[磊]
78EC    ,31,103237,[磬]
 
78E7    ,31,103237,[磧]
78DA    ,31,103237,[磚]
78FD    ,31,103237,[磽]
78F4    ,31,103237,[磴]
7907    ,31,103237,[礇]
7912    ,31,103237,[礒]
7911    ,31,103237,[礑]
7919    ,31,103237,[礙]
792C    ,31,103237,[礬]
792B    ,31,103235,[礫]
7940    ,31,103235,[祀]
7960    ,31,103235,[祠]
7957    ,31,103237,[祗]
795F    ,31,103235,[祟]
795A    ,31,103237,[祚]
7955    ,31,103233,[祕] -> [秘] (新字体)
7953    ,31,103235,[祓]
797A    ,31,103237,[祺]
797F    ,31,103234,[祿] -> [禄] (新字体)
798A    ,31,103235,[禊]
799D    ,31,103237,[禝]
79A7    ,31,103237,[禧]
9F4B    ,31,103232,[齋] -> [斎] (新字体)
79AA    ,31,103233,[禪] -> [禅] (新字体)
79AE    ,31,103233,[禮] -> [礼] (新字体)
79B3    ,31,103237,[禳]
79B9    ,31,103237,[禹]
79BA    ,31,103237,[禺]
79C9    ,31,103237,[秉]
79D5    ,31,103237,[秕]
79E7    ,31,103237,[秧]
79EC    ,31,103237,[秬]
79E1    ,31,103237,[秡]
79E3    ,31,103237,[秣]
7A08    ,31,103237,[稈]
7A0D    ,31,103237,[稍]
7A18    ,31,103237,[稘]
7A19    ,31,103237,[稙]
7A20    ,31,103237,[稠]
7A1F    ,31,103234,[稟]
7980    ,31,103237,[禀]
7A31    ,31,103232,[稱] -> [称] (新字体)
7A3B    ,31,103233,[稻] -> [稲] (新字体)
7A3E    ,31,103237,[稾]
7A37    ,31,103237,[稷]
7A43    ,31,103237,[穃]
7A57    ,31,103233,[穗] -> [穂] (新字体)
7A49    ,31,103237,[穉]
7A61    ,31,103237,[穡]
7A62    ,31,103235,[穢]
7A69    ,31,103232,[穩] -> [穏] (新字体)
9F9D    ,31,103237,[龝]
7A70    ,31,103234,[穰] -> [穣] (新字体)
7A79    ,31,103234,[穹]
7A7D    ,31,103237,[穽]
7A88    ,31,103237,[窈]
7A97    ,31,103237,[窗]
7A95    ,31,103237,[窕]
7A98    ,31,103237,[窘]
7A96    ,31,103237,[窖]
7AA9    ,31,103235,[窩]
7AC8    ,31,103235,[竈] -> [竃] (JIS78)
7AB0    ,31,103237,[窰]
7AB6    ,31,103237,[窶]
7AC5    ,31,103237,[竅]
7AC4    ,31,103237,[竄]
7ABF    ,31,103237,[窿]
9083    ,31,103237,[邃]
7AC7    ,31,103237,[竇]
7ACA    ,31,103232,[竊] -> [窃] (新字体)
7ACD    ,31,103237,[竍]
7ACF    ,31,103237,[竏]
7AD5    ,31,103237,[竕]
7AD3    ,31,103237,[竓]
7AD9    ,31,103237,[站]
7ADA    ,31,103237,[竚]
7ADD    ,31,103232,[竝] -> [並] (新字体)
7AE1    ,31,103237,[竡]
7AE2    ,31,103237,[竢]
7AE6    ,31,103235,[竦]
7AED    ,31,103237,[竭]
7AF0    ,31,103237,[竰]
7B02    ,31,103237,[笂]
7B0F    ,31,103237,[笏]
7B0A    ,31,103237,[笊]
7B06    ,31,103237,[笆]
7B33    ,31,103237,[笳]
7B18    ,31,103237,[笘]
7B19    ,31,103234,[笙]
7B1E    ,31,103237,[笞]
7B35    ,31,103237,[笵]
7B28    ,31,103237,[笨]
7B36    ,31,103237,[笶]
7B50    ,31,103237,[筐]
 
7B7A    ,31,103237,[筺]
7B04    ,31,103237,[笄]
7B4D    ,31,103237,[筍]
7B0B    ,31,103237,[笋]
7B4C    ,31,103237,[筌]
7B45    ,31,103237,[筅]
7B75    ,31,103235,[筵]
7B65    ,31,103237,[筥]
7B74    ,31,103237,[筴]
7B67    ,31,103237,[筧]
7B70    ,31,103237,[筰]
7B71    ,31,103237,[筱]
7B6C    ,31,103237,[筬]
7B6E    ,31,103237,[筮]
7B9D    ,31,103237,[箝]
7B98    ,31,103237,[箘]
7B9F    ,31,103237,[箟]
7B8D    ,31,103237,[箍]
7B9C    ,31,103237,[箜]
7B9A    ,31,103237,[箚]
7B8B    ,31,103231,[箋]
7B92    ,31,103235,[箒]
7B8F    ,31,103235,[箏]
7B5D    ,31,103237,[筝]
7B99    ,31,103237,[箙]
7BCB    ,31,103237,[篋]
7BC1    ,31,103237,[篁]
7BCC    ,31,103237,[篌]
7BCF    ,31,103237,[篏]
7BB4    ,31,103237,[箴]
7BC6    ,31,103235,[篆]
7BDD    ,31,103235,[篝]
7BE9    ,31,103237,[篩]
7C11    ,31,103237,[簑]
7C14    ,31,103237,[簔]
7BE6    ,31,103237,[篦]
7BE5    ,31,103237,[篥]
7C60    ,31,103231,[籠] -> [篭] (JIS78)
7C00    ,31,103235,[簀]
7C07    ,31,103237,[簇]
7C13    ,31,103237,[簓]
7BF3    ,31,103237,[篳]
7BF7    ,31,103237,[篷]
7C17    ,31,103237,[簗]
7C0D    ,31,103237,[簍]
7BF6    ,31,103237,[篶]
7C23    ,31,103237,[簣]
7C27    ,31,103237,[簧]
7C2A    ,31,103237,[簪]
7C1F    ,31,103237,[簟]
7C37    ,31,103237,[簷]
7C2B    ,31,103237,[簫]
7C3D    ,31,103237,[簽]
7C4C    ,31,103237,[籌]
7C43    ,31,103237,[籃]
7C54    ,31,103237,[籔]
7C4F    ,31,103237,[籏]
7C40    ,31,103237,[籀]
7C50    ,31,103237,[籐]
7C58    ,31,103237,[籘]
7C5F    ,31,103237,[籟]
7C64    ,31,103237,[籤]
7C56    ,31,103237,[籖]
7C65    ,31,103237,[籥]
7C6C    ,31,103235,[籬]
7C75    ,31,103237,[籵]
7C83    ,31,103237,[粃]
7C90    ,31,103237,[粐]
7CA4    ,31,103237,[粤]
7CAD    ,31,103237,[粭]
7CA2    ,31,103237,[粢]
7CAB    ,31,103237,[粫]
7CA1    ,31,103237,[粡]
7CA8    ,31,103237,[粨]
7CB3    ,31,103237,[粳]
7CB2    ,31,103237,[粲]
7CB1    ,31,103237,[粱]
7CAE    ,31,103237,[粮]
7CB9    ,31,103233,[粹] -> [粋] (新字体)
7CBD    ,31,103237,[粽]
7CC0    ,31,103237,[糀]
7CC5    ,31,103237,[糅]
7CC2    ,31,103237,[糂]
7CD8    ,31,103237,[糘]
7CD2    ,31,103237,[糒]
7CDC    ,31,103237,[糜]
7CE2    ,31,103237,[糢]
9B3B    ,31,103237,[鬻]
7CEF    ,31,103237,[糯]
7CF2    ,31,103237,[糲]
7CF4    ,31,103237,[糴]
7CF6    ,31,103237,[糶]
7CFA    ,31,103237,[糺]
7D06    ,31,103237,[紆]
 
7D02    ,31,103237,[紂]
7D1C    ,31,103237,[紜]
7D15    ,31,103237,[紕]
7D0A    ,31,103237,[紊]
7D45    ,31,103237,[絅]
7D4B    ,31,103237,[絋]
7D2E    ,31,103235,[紮]
7D32    ,31,103237,[紲]
7D3F    ,31,103237,[紿]
7D35    ,31,103237,[紵]
7D46    ,31,103234,[絆]
7D73    ,31,103237,[絳]
7D56    ,31,103237,[絖]
7D4E    ,31,103237,[絎]
7D72    ,31,103232,[絲] -> [糸] (新字体)
7D68    ,31,103235,[絨]
7D6E    ,31,103237,[絮]
7D4F    ,31,103237,[絏]
7D63    ,31,103235,[絣]
7D93    ,31,103232,[經] -> [経] (新字体)
7D89    ,31,103237,[綉]
7D5B    ,31,103237,[絛]
7D8F    ,31,103237,[綏]
7D7D    ,31,103237,[絽]
7D9B    ,31,103237,[綛]
7DBA    ,31,103234,[綺]
7DAE    ,31,103237,[綮]
7DA3    ,31,103237,[綣]
7DB5    ,31,103237,[綵]
7DC7    ,31,103237,[緇]
7DBD    ,31,103235,[綽]
7DAB    ,31,103237,[綫]
7E3D    ,31,103232,[總] -> [総] (新字体)
7DA2    ,31,103237,[綢]
7DAF    ,31,103237,[綯]
7DDC    ,31,103237,[緜]
7DB8    ,31,103234,[綸]
7D9F    ,31,103237,[綟]
7DB0    ,31,103237,[綰]
7DD8    ,31,103237,[緘]
7DDD    ,31,103237,[緝]
7DE4    ,31,103237,[緤]
7DDE    ,31,103237,[緞]
7DFB    ,31,103231,[緻]
7DF2    ,31,103237,[緲]
7DE1    ,31,103237,[緡]
7E05    ,31,103237,[縅]
7E0A    ,31,103237,[縊]
7E23    ,31,103233,[縣] -> [県] (新字体)
7E21    ,31,103237,[縡]
7E12    ,31,103237,[縒]
7E31    ,31,103233,[縱] -> [縦] (新字体)
7E1F    ,31,103237,[縟]
7E09    ,31,103237,[縉]
7E0B    ,31,103237,[縋]
7E22    ,31,103237,[縢]
7E46    ,31,103237,[繆]
7E66    ,31,103237,[繦]
7E3B    ,31,103237,[縻]
7E35    ,31,103237,[縵]
7E39    ,31,103237,[縹]
7E43    ,31,103237,[繃]
7E37    ,31,103237,[縷]
7E32    ,31,103237,[縲]
7E3A    ,31,103237,[縺]
7E67    ,31,103237,[繧]
7E5D    ,31,103237,[繝]
7E56    ,31,103237,[繖]
7E5E    ,31,103237,[繞]
7E59    ,31,103237,[繙]
7E5A    ,31,103237,[繚]
7E79    ,31,103237,[繹]
7E6A    ,31,103232,[繪] -> [絵] (新字体)
7E69    ,31,103232,[繩] -> [縄] (新字体)
7E7C    ,31,103232,[繼] -> [継] (新字体)
7E7B    ,31,103237,[繻]
7E83    ,31,103237,[纃]
7DD5    ,31,103237,[緕]
7E7D    ,31,103237,[繽]
8FAE    ,31,103237,[辮]
7E7F    ,31,103237,[繿]
7E88    ,31,103237,[纈]
7E89    ,31,103237,[纉]
7E8C    ,31,103232,[續] -> [続] (新字体)
7E92    ,31,103237,[纒]
7E90    ,31,103237,[纐]
7E93    ,31,103237,[纓]
7E94    ,31,103237,[纔]
7E96    ,31,103233,[纖] -> [繊] (新字体)
7E8E    ,31,103237,[纎]
7E9B    ,31,103237,[纛]
7E9C    ,31,103237,[纜]
7F38    ,31,103237,[缸]
7F3A    ,31,103232,[缺] -> [欠] (新字体)
 
7F45    ,31,103237,[罅]
7F4C    ,31,103237,[罌]
7F4D    ,31,103237,[罍]
7F4E    ,31,103237,[罎]
7F50    ,31,103232,[罐] -> [缶] (新字体)
7F51    ,31,103237,[网]
7F55    ,31,103237,[罕]
7F54    ,31,103237,[罔]
7F58    ,31,103237,[罘]
7F5F    ,31,103237,[罟]
7F60    ,31,103235,[罠]
7F68    ,31,103237,[罨]
7F69    ,31,103237,[罩]
7F67    ,31,103237,[罧]
7F78    ,31,103237,[罸]
7F82    ,31,103237,[羂]
7F86    ,31,103237,[羆]
7F83    ,31,103237,[羃]
7F88    ,31,103237,[羈]
7F87    ,31,103237,[羇]
7F8C    ,31,103237,[羌]
7F94    ,31,103237,[羔]
7F9E    ,31,103231,[羞]
7F9D    ,31,103237,[羝]
7F9A    ,31,103234,[羚]
7FA3    ,31,103237,[羣]
7FAF    ,31,103237,[羯]
7FB2    ,31,103237,[羲]
7FB9    ,31,103237,[羹]
7FAE    ,31,103237,[羮]
7FB6    ,31,103237,[羶]
7FB8    ,31,103237,[羸]
8B71    ,31,103237,[譱]
7FC5    ,31,103235,[翅]
7FC6    ,31,103237,[翆]
7FCA    ,31,103237,[翊]
7FD5    ,31,103237,[翕]
7FD4    ,31,103234,[翔]
7FE1    ,31,103237,[翡]
7FE6    ,31,103237,[翦]
7FE9    ,31,103237,[翩]
7FF3    ,31,103235,[翳]
7FF9    ,31,103237,[翹]
98DC    ,31,103233,[飜] -> [翻] (新字体)
8006    ,31,103235,[耆]
8004    ,31,103237,[耄]
800B    ,31,103237,[耋]
8012    ,31,103237,[耒]
8018    ,31,103237,[耘]
8019    ,31,103237,[耙]
801C    ,31,103237,[耜]
8021    ,31,103237,[耡]
8028    ,31,103237,[耨]
803F    ,31,103237,[耿]
803B    ,31,103237,[耻]
804A    ,31,103235,[聊]
8046    ,31,103237,[聆]
8052    ,31,103237,[聒]
8058    ,31,103235,[聘]
805A    ,31,103235,[聚]
805F    ,31,103237,[聟]
8062    ,31,103237,[聢]
8068    ,31,103237,[聨]
8073    ,31,103235,[聳]
8072    ,31,103232,[聲] -> [声] (新字体)
8070    ,31,103237,[聰] -> [聡] (新字体)
8076    ,31,103237,[聶]
8079    ,31,103237,[聹]
807D    ,31,103233,[聽] -> [聴] (新字体)
807F    ,31,103237,[聿]
8084    ,31,103237,[肄]
8086    ,31,103237,[肆]
8085    ,31,103232,[肅] -> [粛] (新字体)
809B    ,31,103235,[肛]
8093    ,31,103237,[肓]
809A    ,31,103237,[肚]
80AD    ,31,103237,[肭]
5190    ,31,103237,[冐]
80AC    ,31,103237,[肬]
80DB    ,31,103237,[胛]
80E5    ,31,103237,[胥]
80D9    ,31,103237,[胙]
80DD    ,31,103237,[胝]
80C4    ,31,103237,[胄]
80DA    ,31,103235,[胚]
80D6    ,31,103237,[胖]
8109    ,31,103237,[脉]
80EF    ,31,103237,[胯]
80F1    ,31,103235,[胱]
811B    ,31,103235,[脛]
8129    ,31,103234,[脩]
8123    ,31,103237,[脣]
812F    ,31,103237,[脯]
814B    ,31,103235,[腋]
 
968B    ,31,103235,[隋]
8146    ,31,103237,[腆]
813E    ,31,103235,[脾]
8153    ,31,103237,[腓]
8151    ,31,103235,[腑]
80FC    ,31,103237,[胼]
8171    ,31,103235,[腱]
816E    ,31,103237,[腮]
8165    ,31,103237,[腥]
8166    ,31,103232,[腦] -> [脳] (新字体)
8174    ,31,103237,[腴]
8183    ,31,103237,[膃]
8188    ,31,103237,[膈]
818A    ,31,103237,[膊]
8180    ,31,103235,[膀]
8182    ,31,103237,[膂]
81A0    ,31,103235,[膠]
8195    ,31,103237,[膕]
81A4    ,31,103237,[膤]
81A3    ,31,103235,[膣]
815F    ,31,103237,[腟]
8193    ,31,103237,[膓]
81A9    ,31,103237,[膩]
81B0    ,31,103237,[膰]
81B5    ,31,103235,[膵]
81BE    ,31,103237,[膾]
81B8    ,31,103237,[膸]
81BD    ,31,103232,[膽] -> [胆] (新字体)
81C0    ,31,103235,[臀]
81C2    ,31,103235,[臂]
81BA    ,31,103237,[膺]
81C9    ,31,103237,[臉]
81CD    ,31,103235,[臍]
81D1    ,31,103237,[臑]
81D9    ,31,103237,[臙]
81D8    ,31,103235,[臘]
81C8    ,31,103235,[臈]
81DA    ,31,103237,[臚]
81DF    ,31,103233,[臟] -> [臓] (新字体)
81E0    ,31,103237,[臠]
81E7    ,31,103237,[臧]
81FA    ,31,103232,[臺] -> [台] (新字体)
81FB    ,31,103237,[臻]
81FE    ,31,103237,[臾]
8201    ,31,103237,[舁]
8202    ,31,103237,[舂]
8205    ,31,103235,[舅]
8207    ,31,103233,[與] -> [与] (新字体)
820A    ,31,103232,[舊] -> [旧] (新字体)
820D    ,31,103237,[舍] -> [舎] (新字体)
8210    ,31,103235,[舐]
8216    ,31,103237,[舖] -> [舗] (新字体)
8229    ,31,103237,[舩] -> [船] (同型異字)
822B    ,31,103237,[舫]
8238    ,31,103237,[舸]
8233    ,31,103237,[舳]
8240    ,31,103237,[艀]
8259    ,31,103237,[艙]
8258    ,31,103235,[艘]
825D    ,31,103237,[艝]
825A    ,31,103237,[艚]
825F    ,31,103237,[艟]
8264    ,31,103237,[艤]
8262    ,31,103237,[艢]
8268    ,31,103237,[艨]
826A    ,31,103237,[艪]
826B    ,31,103237,[艫]
822E    ,31,103237,[舮]
8271    ,31,103237,[艱]
8277    ,31,103232,[艷] -> [艶] (新字体)
8278    ,31,103237,[艸]
827E    ,31,103237,[艾]
828D    ,31,103237,[芍]
8292    ,31,103235,[芒]
82AB    ,31,103237,[芫]
829F    ,31,103237,[芟]
82BB    ,31,103235,[芻]
82AC    ,31,103237,[芬]
82E1    ,31,103237,[苡]
82E3    ,31,103237,[苣]
82DF    ,31,103237,[苟]
82D2    ,31,103237,[苒]
82F4    ,31,103237,[苴]
82F3    ,31,103237,[苳]
82FA    ,31,103234,[苺]
8393    ,31,103237,[莓]
8303    ,31,103237,[范]
82FB    ,31,103237,[苻]
82F9    ,31,103237,[苹]
82DE    ,31,103235,[苞]
8306    ,31,103237,[茆]
82DC    ,31,103237,[苜]
8309    ,31,103234,[茉]
82D9    ,31,103237,[苙]
 
8335    ,31,103237,[茵]
8334    ,31,103237,[茴]
8316    ,31,103237,[茖]
8332    ,31,103237,[茲]
8331    ,31,103237,[茱]
8340    ,31,103237,[荀]
8339    ,31,103237,[茹]
8350    ,31,103237,[荐]
8345    ,31,103237,[荅]
832F    ,31,103237,[茯]
832B    ,31,103235,[茫]
8317    ,31,103237,[茗]
8318    ,31,103237,[茘]
8385    ,31,103237,[莅]
839A    ,31,103237,[莚]
83AA    ,31,103237,[莪]
839F    ,31,103237,[莟]
83A2    ,31,103235,[莢]
8396    ,31,103232,[莖] -> [茎] (新字体)
8323    ,31,103237,[茣]
838E    ,31,103237,[莎]
8387    ,31,103237,[莇]
838A    ,31,103233,[莊] -> [荘] (新字体)
837C    ,31,103235,[荼]
83B5    ,31,103237,[莵]
8373    ,31,103237,[荳]
8375    ,31,103237,[荵]
83A0    ,31,103237,[莠]
8389    ,31,103234,[莉]
83A8    ,31,103237,[莨]
83F4    ,31,103237,[菴]
8413    ,31,103237,[萓]
83EB    ,31,103234,[菫]
83CE    ,31,103237,[菎]
83FD    ,31,103237,[菽]
8403    ,31,103237,[萃]
83D8    ,31,103237,[菘]
840B    ,31,103237,[萋]
83C1    ,31,103237,[菁]
83F7    ,31,103237,[菷]
8407    ,31,103237,[萇]
83E0    ,31,103237,[菠]
83F2    ,31,103237,[菲]
840D    ,31,103237,[萍]
8422    ,31,103237,[萢]
8420    ,31,103234,[萠] -> [萌] (異体字)
83BD    ,31,103237,[莽]
8438    ,31,103237,[萸]
8506    ,31,103237,[蔆]
83FB    ,31,103237,[菻]
846D    ,31,103237,[葭]
842A    ,31,103237,[萪]
843C    ,31,103235,[萼]
855A    ,31,103237,[蕚]
8484    ,31,103237,[蒄]
8477    ,31,103237,[葷]
846B    ,31,103237,[葫]
84AD    ,31,103237,[蒭]
846E    ,31,103237,[葮]
8482    ,31,103237,[蒂]
8469    ,31,103237,[葩]
8446    ,31,103237,[葆]
842C    ,31,103233,[萬] -> [万] (新字体)
846F    ,31,103237,[葯]
8479    ,31,103237,[葹]
8435    ,31,103237,[萵]
84CA    ,31,103237,[蓊]
8462    ,31,103237,[葢]
84B9    ,31,103237,[蒹]
84BF    ,31,103237,[蒿]
849F    ,31,103237,[蒟]
84D9    ,31,103237,[蓙]
84CD    ,31,103237,[蓍]
84BB    ,31,103237,[蒻]
84DA    ,31,103237,[蓚]
84D0    ,31,103237,[蓐]
84C1    ,31,103237,[蓁]
84C6    ,31,103237,[蓆]
84D6    ,31,103237,[蓖]
84A1    ,31,103237,[蒡]
8521    ,31,103237,[蔡]
84FF    ,31,103237,[蓿]
84F4    ,31,103237,[蓴]
8517    ,31,103237,[蔗]
8518    ,31,103237,[蔘]
852C    ,31,103237,[蔬]
851F    ,31,103237,[蔟]
8515    ,31,103237,[蔕]
8514    ,31,103237,[蔔]
84FC    ,31,103235,[蓼]
8540    ,31,103237,[蕀]
8563    ,31,103237,[蕣]
8558    ,31,103237,[蕘]
8548    ,31,103237,[蕈]
 
8541    ,31,103237,[蕁]
8602    ,31,103237,[蘂] -> [蕊] (JIS78)
854B    ,31,103237,[蕋]
8555    ,31,103237,[蕕]
8580    ,31,103237,[薀]
85A4    ,31,103237,[薤]
8588    ,31,103237,[薈]
8591    ,31,103237,[薑]
858A    ,31,103237,[薊]
85A8    ,31,103235,[薨]
856D    ,31,103235,[蕭]
8594    ,31,103235,[薔]
859B    ,31,103237,[薛]
85EA    ,31,103235,[藪] -> [薮] (JIS78)
8587    ,31,103235,[薇]
859C    ,31,103237,[薜]
8577    ,31,103237,[蕷]
857E    ,31,103234,[蕾]
8590    ,31,103237,[薐]
85C9    ,31,103237,[藉]
85BA    ,31,103237,[薺]
85CF    ,31,103233,[藏] -> [蔵] (新字体)
85B9    ,31,103237,[薹]
85D0    ,31,103237,[藐]
85D5    ,31,103237,[藕]
85DD    ,31,103233,[藝] -> [芸] (新字体)
85E5    ,31,103233,[藥] -> [薬] (新字体)
85DC    ,31,103237,[藜]
85F9    ,31,103237,[藹]
860A    ,31,103237,[蘊]
8613    ,31,103237,[蘓]
860B    ,31,103237,[蘋]
85FE    ,31,103237,[藾]
85FA    ,31,103237,[藺]
8606    ,31,103235,[蘆] -> [芦] (新字体)
8622    ,31,103237,[蘢]
861A    ,31,103237,[蘚]
8630    ,31,103237,[蘰]
863F    ,31,103237,[蘿]
864D    ,31,103237,[虍]
4E55    ,31,103237,[乕]
8654    ,31,103235,[虔]
865F    ,31,103232,[號] -> [号] (新字体)
8667    ,31,103237,[虧]
8671    ,31,103237,[虱]
8693    ,31,103237,[蚓]
86A3    ,31,103237,[蚣]
86A9    ,31,103237,[蚩]
86AA    ,31,103237,[蚪]
868B    ,31,103237,[蚋]
868C    ,31,103237,[蚌]
86B6    ,31,103237,[蚶]
86AF    ,31,103237,[蚯]
86C4    ,31,103237,[蛄]
86C6    ,31,103237,[蛆]
86B0    ,31,103237,[蚰]
86C9    ,31,103235,[蛉]
8823    ,31,103235,[蠣] -> [蛎] (JIS78)
86AB    ,31,103237,[蚫]
86D4    ,31,103237,[蛔]
86DE    ,31,103237,[蛞]
86E9    ,31,103237,[蛩]
86EC    ,31,103237,[蛬]
86DF    ,31,103237,[蛟]
86DB    ,31,103235,[蛛]
86EF    ,31,103237,[蛯]
8712    ,31,103237,[蜒]
8706    ,31,103237,[蜆]
8708    ,31,103237,[蜈]
8700    ,31,103235,[蜀]
8703    ,31,103235,[蜃]
86FB    ,31,103237,[蛻]
8711    ,31,103237,[蜑]
8709    ,31,103237,[蜉]
870D    ,31,103237,[蜍]
86F9    ,31,103237,[蛹]
870A    ,31,103237,[蜊]
8734    ,31,103237,[蜴]
873F    ,31,103237,[蜿]
8737    ,31,103237,[蜷]
873B    ,31,103235,[蜻]
8725    ,31,103237,[蜥]
8729    ,31,103237,[蜩]
871A    ,31,103237,[蜚]
8760    ,31,103237,[蝠]
875F    ,31,103237,[蝟]
8778    ,31,103235,[蝸]
874C    ,31,103237,[蝌]
874E    ,31,103237,[蝎]
8774    ,31,103237,[蝴]
8757    ,31,103237,[蝗]
8768    ,31,103237,[蝨]
876E    ,31,103237,[蝮]
8759    ,31,103237,[蝙]
 
8753    ,31,103237,[蝓]
8763    ,31,103237,[蝣]
876A    ,31,103237,[蝪]
8805    ,31,103235,[蠅] -> [蝿] (JIS78)
87A2    ,31,103232,[螢] -> [蛍] (新字体)
879F    ,31,103237,[螟]
8782    ,31,103237,[螂]
87AF    ,31,103237,[螯]
87CB    ,31,103237,[蟋]
87BD    ,31,103237,[螽]
87C0    ,31,103237,[蟀]
87D0    ,31,103237,[蟐]
96D6    ,31,103235,[雖]
87AB    ,31,103237,[螫]
87C4    ,31,103237,[蟄]
87B3    ,31,103237,[螳]
87C7    ,31,103235,[蟇]
87C6    ,31,103237,[蟆]
87BB    ,31,103237,[螻]
87EF    ,31,103237,[蟯]
87F2    ,31,103232,[蟲] -> [虫] (新字体)
87E0    ,31,103237,[蟠]
880F    ,31,103237,[蠏]
880D    ,31,103237,[蠍]
87FE    ,31,103237,[蟾]
87F6    ,31,103237,[蟶]
87F7    ,31,103237,[蟷]
880E    ,31,103237,[蠎]
87D2    ,31,103237,[蟒]
8811    ,31,103237,[蠑]
8816    ,31,103237,[蠖]
8815    ,31,103237,[蠕]
8822    ,31,103237,[蠢]
8821    ,31,103237,[蠡]
8831    ,31,103237,[蠱]
8836    ,31,103232,[蠶] -> [蚕] (新字体)
8839    ,31,103237,[蠹]
8827    ,31,103237,[蠧]
883B    ,31,103232,[蠻] -> [蛮] (新字体)
